fecha,turno,loteria,posicion,numero,sorteo_nro
2026-03-06,Nocturna,Provincia,2,9816,12705
2026-03-06,Nocturna,Provincia,3,4428,12705
2026-03-06,Nocturna,Provincia,4,0745,12705
2026-03-06,Nocturna,Provincia,5,0298,12705
2026-03-06,Nocturna,Provincia,6,7849,12705
2026-03-06,Nocturna,Provincia,7,7127,12705
2026-03-06,Nocturna,Provincia,8,7224,12705
2026-03-06,Nocturna,Provincia,9,2581,12705
2026-03-06,Nocturna,Provincia,10,1929,12705
2026-03-06,Nocturna,Provincia,11,1422,12705
2026-03-06,Nocturna,Provincia,12,2757,12705
2026-03-06,Nocturna,Provincia,13,1935,12705
2026-03-06,Nocturna,Provincia,14,6079,12705
2026-03-06,Nocturna,Provincia,15,5202,12705
2026-03-06,Nocturna,Provincia,16,1047,12705
2026-03-06,Nocturna,Provincia,17,0228,12705
2026-03-06,Nocturna,Provincia,18,7523,12705
2026-03-06,Nocturna,Provincia,19,8751,12705
2026-03-06,Nocturna,Provincia,20,5313,12705
2026-03-07,Nocturna,Provincia,1,8077,12706
2026-03-07,Nocturna,Provincia,2,4769,12706
2026-03-07,Nocturna,Provincia,3,9656,12706
2026-03-07,Nocturna,Provincia,4,7284,12706
2026-03-07,Nocturna,Provincia,5,3441,12706
2026-03-07,Nocturna,Provincia,6,2107,12706
2026-03-07,Nocturna,Provincia,7,8172,12706
2026-03-07,Nocturna,Provincia,8,3431,12706
2026-03-07,Nocturna,Provincia,9,3860,12706
2026-03-07,Nocturna,Provincia,10,8586,12706
2026-03-07,Nocturna,Provincia,11,0135,12706
2026-03-07,Nocturna,Provincia,12,3098,12706
2026-03-07,Nocturna,Provincia,13,1043,12706
2026-03-07,Nocturna,Provincia,14,5818,12706
2026-03-07,Nocturna,Provincia,15,8784,12706
2026-03-07,Nocturna,Provincia,16,2319,12706
2026-03-07,Nocturna,Provincia,17,0101,12706
2026-03-07,Nocturna,Provincia,18,7518,12706
2026-03-07,Nocturna,Provincia,19,4781,12706
2026-03-07,Nocturna,Provincia,20,0299,12706
2026-03-09,Nocturna,Provincia,1,9010,12707
2026-03-09,Nocturna,Provincia,2,6359,12707
2026-03-09,Nocturna,Provincia,3,7399,12707
2026-03-09,Nocturna,Provincia,4,8130,12707
2026-03-09,Nocturna,Provincia,5,4546,12707
2026-03-09,Nocturna,Provincia,6,4402,12707
2026-03-09,Nocturna,Provincia,7,4921,12707
2026-03-09,Nocturna,Provincia,8,2319,12707
2026-03-09,Nocturna,Provincia,9,8442,12707
2026-03-09,Nocturna,Provincia,10,6533,12707
2026-03-09,Nocturna,Provincia,11,7395,12707
2026-03-09,Nocturna,Provincia,12,7867,12707
2026-03-09,Nocturna,Provincia,13,0524,12707
2026-03-09,Nocturna,Provincia,14,4106,12707
2026-03-09,Nocturna,Provincia,15,0015,12707
2026-03-09,Nocturna,Provincia,16,5776,12707
2026-03-09,Nocturna,Provincia,17,3518,12707
2026-03-09,Nocturna,Provincia,18,1714,12707
2026-03-09,Nocturna,Provincia,19,3994,12707
2026-03-09,Nocturna,Provincia,20,8913,12707
2026-03-10,Nocturna,Provincia,1,5554,12708
2026-03-10,Nocturna,Provincia,2,1561,12708
2026-03-10,Nocturna,Provincia,3,3718,12708
2026-03-10,Nocturna,Provincia,4,1246,12708
2026-03-10,Nocturna,Provincia,5,4408,12708
2026-03-10,Nocturna,Provincia,6,5915,12708
2026-03-10,Nocturna,Provincia,7,0028,12708
2026-03-10,Nocturna,Provincia,8,7526,12708
2026-03-10,Nocturna,Provincia,9,3751,12708
2026-03-10,Nocturna,Provincia,10,3459,12708
2026-03-10,Nocturna,Provincia,11,9882,12708
2026-03-10,Nocturna,Provincia,12,5143,12708
2026-03-10,Nocturna,Provincia,13,7066,12708
2026-03-10,Nocturna,Provincia,14,7684,12708
2026-03-10,Nocturna,Provincia,15,4696,12708
2026-03-10,Nocturna,Provincia,16,5234,12708
2026-03-10,Nocturna,Provincia,17,8309,12708
2026-03-10,Nocturna,Provincia,18,8490,12708
2026-03-10,Nocturna,Provincia,19,2126,12708
2026-03-10,Nocturna,Provincia,20,1087,12708
2026-03-11,Nocturna,Provincia,1,5136,12709
2026-03-11,Nocturna,Provincia,2,2177,12709
2026-03-11,Nocturna,Provincia,3,9459,12709
2026-03-11,Nocturna,Provincia,4,0412,12709
2026-03-11,Nocturna,Provincia,5,4090,12709
2026-03-11,Nocturna,Provincia,6,5172,12709
2026-03-11,Nocturna,Provincia,7,6588,12709
2026-03-11,Nocturna,Provincia,8,2438,12709
2026-03-11,Nocturna,Provincia,9,3831,12709
2026-03-11,Nocturna,Provincia,10,3659,12709
2026-03-11,Nocturna,Provincia,11,9095,12709
2026-03-11,Nocturna,Provincia,12,9402,12709
2026-03-11,Nocturna,Provincia,13,9338,12709
2026-03-11,Nocturna,Provincia,14,2145,12709
2026-03-11,Nocturna,Provincia,15,0543,12709
2026-03-11,Nocturna,Provincia,16,5266,12709
2026-03-11,Nocturna,Provincia,17,5699,12709
2026-03-11,Nocturna,Provincia,18,3638,12709
2026-03-11,Nocturna,Provincia,19,2972,12709
2026-03-11,Nocturna,Provincia,20,0120,12709
2026-03-12,Nocturna,Provincia,1,0246,12710
2026-03-12,Nocturna,Provincia,2,7692,12710
2026-03-12,Nocturna,Provincia,3,8755,12710
2026-03-12,Nocturna,Provincia,4,8531,12710
2026-03-12,Nocturna,Provincia,5,6926,12710
2026-03-12,Nocturna,Provincia,6,1335,12710
2026-03-12,Nocturna,Provincia,7,6602,12710
2026-03-12,Nocturna,Provincia,8,8000,12710
2026-03-12,Nocturna,Provincia,9,4835,12710
2026-03-12,Nocturna,Provincia,10,5936,12710
2026-03-12,Nocturna,Provincia,11,6046,12710
2026-03-12,Nocturna,Provincia,12,1185,12710
2026-03-12,Nocturna,Provincia,13,0902,12710
2026-03-12,Nocturna,Provincia,14,6646,12710
2026-03-12,Nocturna,Provincia,15,1446,12710
2026-03-12,Nocturna,Provincia,16,9038,12710
2026-03-12,Nocturna,Provincia,17,8661,12710
2026-03-12,Nocturna,Provincia,18,7969,12710
2026-03-12,Nocturna,Provincia,19,6363,12710
2026-03-12,Nocturna,Provincia,20,5952,12710
2026-03-13,Nocturna,Provincia,1,7215,12711
2026-03-13,Nocturna,Provincia,2,9948,12711
2026-03-13,Nocturna,Provincia,3,9787,12711
2026-03-13,Nocturna,Provincia,4,9785,12711
2026-03-13,Nocturna,Provincia,5,4897,12711
2026-03-13,Nocturna,Provincia,6,0480,12711
2026-03-13,Nocturna,Provincia,7,6936,12711
2026-03-13,Nocturna,Provincia,8,2435,12711
2026-03-13,Nocturna,Provincia,9,5045,12711
2026-03-13,Nocturna,Provincia,10,8042,12711
2026-03-13,Nocturna,Provincia,11,6782,12711
2026-03-13,Nocturna,Provincia,12,0402,12711
2026-03-13,Nocturna,Provincia,13,1109,12711
2026-03-13,Nocturna,Provincia,14,6911,12711
2026-03-13,Nocturna,Provincia,15,5582,12711
2026-03-13,Nocturna,Provincia,16,2254,12711
2026-03-13,Nocturna,Provincia,17,8796,12711
2026-03-13,Nocturna,Provincia,18,5063,12711
2026-03-13,Nocturna,Provincia,19,1414,12711
2026-03-13,Nocturna,Provincia,20,3274,12711
2026-03-14,Nocturna,Provincia,1,4876,12712
2026-03-14,Nocturna,Provincia,2,2478,12712
2026-03-14,Nocturna,Provincia,3,3193,12712
2026-03-14,Nocturna,Provincia,4,2598,12712
2026-03-14,Nocturna,Provincia,5,5638,12712
2026-03-14,Nocturna,Provincia,6,1189,12712
2026-03-14,Nocturna,Provincia,7,7472,12712
2026-03-14,Nocturna,Provincia,8,8616,12712
2026-03-14,Nocturna,Provincia,9,7803,12712
2026-03-14,Nocturna,Provincia,10,6743,12712
2026-03-14,Nocturna,Provincia,11,7674,12712
2026-03-14,Nocturna,Provincia,12,4389,12712
2026-03-14,Nocturna,Provincia,13,9273,12712
2026-03-14,Nocturna,Provincia,14,7385,12712
2026-03-14,Nocturna,Provincia,15,5045,12712
2026-03-14,Nocturna,Provincia,16,5892,12712
2026-03-14,Nocturna,Provincia,17,8393,12712
2026-03-14,Nocturna,Provincia,18,5359,12712
2026-03-14,Nocturna,Provincia,19,5172,12712
2026-03-14,Nocturna,Provincia,20,5785,12712
2026-03-16,Nocturna,Provincia,1,7878,12713
2026-03-16,Nocturna,Provincia,2,3634,12713
2026-03-16,Nocturna,Provincia,3,4352,12713
2026-03-16,Nocturna,Provincia,4,5327,12713
2026-03-16,Nocturna,Provincia,5,3691,12713
2026-03-16,Nocturna,Provincia,6,0240,12713
2026-03-16,Nocturna,Provincia,7,5273,12713
2026-03-16,Nocturna,Provincia,8,6005,12713
2026-03-16,Nocturna,Provincia,9,9897,12713
2026-03-16,Nocturna,Provincia,10,8932,12713
2026-03-16,Nocturna,Provincia,11,0574,12713
2026-03-16,Nocturna,Provincia,12,1583,12713
2026-03-16,Nocturna,Provincia,13,0386,12713
2026-03-16,Nocturna,Provincia,14,9611,12713
2026-03-16,Nocturna,Provincia,15,6340,12713
2026-03-16,Nocturna,Provincia,16,3599,12713
2026-03-16,Nocturna,Provincia,17,6267,12713
2026-03-16,Nocturna,Provincia,18,4984,12713
2026-03-16,Nocturna,Provincia,19,2642,12713
2026-03-16,Nocturna,Provincia,20,5762,12713
2026-03-17,Nocturna,Provincia,1,0445,12714
2026-03-17,Nocturna,Provincia,2,7380,12714
2026-03-17,Nocturna,Provincia,3,3786,12714
2026-03-17,Nocturna,Provincia,4,1593,12714
2026-03-17,Nocturna,Provincia,5,5005,12714
2026-03-17,Nocturna,Provincia,6,4033,12714
2026-03-17,Nocturna,Provincia,7,0896,12714
2026-03-17,Nocturna,Provincia,8,3142,12714
2026-03-17,Nocturna,Provincia,9,2526,12714
2026-03-17,Nocturna,Provincia,10,8629,12714
2026-03-17,Nocturna,Provincia,11,3744,12714
2026-03-17,Nocturna,Provincia,12,2858,12714
2026-03-17,Nocturna,Provincia,13,2279,12714
2026-03-17,Nocturna,Provincia,14,6608,12714
2026-03-17,Nocturna,Provincia,15,9168,12714
2026-03-17,Nocturna,Provincia,16,5982,12714
2026-03-17,Nocturna,Provincia,17,5062,12714
2026-03-17,Nocturna,Provincia,18,9615,12714
2026-03-17,Nocturna,Provincia,19,7580,12714
2026-03-17,Nocturna,Provincia,20,9299,12714
2026-03-18,Nocturna,Provincia,1,2376,12715
2026-03-18,Nocturna,Provincia,2,8247,12715
2026-03-18,Nocturna,Provincia,3,6772,12715
2026-03-18,Nocturna,Provincia,4,9419,12715
2026-03-18,Nocturna,Provincia,5,9155,12715
2026-03-18,Nocturna,Provincia,6,4438,12715
2026-03-18,Nocturna,Provincia,7,9406,12715
2026-03-18,Nocturna,Provincia,8,0800,12715
2026-03-18,Nocturna,Provincia,9,7435,12715
2026-03-18,Nocturna,Provincia,10,7296,12715
2026-03-18,Nocturna,Provincia,11,2378,12715
2026-03-18,Nocturna,Provincia,12,0741,12715
2026-03-18,Nocturna,Provincia,13,2496,12715
2026-03-18,Nocturna,Provincia,14,0745,12715
2026-03-18,Nocturna,Provincia,15,9505,12715
2026-03-18,Nocturna,Provincia,16,6464,12715
2026-03-18,Nocturna,Provincia,17,7821,12715
2026-03-18,Nocturna,Provincia,18,9161,12715
2026-03-18,Nocturna,Provincia,19,3996,12715
2026-03-18,Nocturna,Provincia,20,2163,12715
2026-03-19,Nocturna,Provincia,1,3375,12716
2026-03-19,Nocturna,Provincia,2,8831,12716
2026-03-19,Nocturna,Provincia,3,1373,12716
2026-03-19,Nocturna,Provincia,4,2930,12716
2026-03-19,Nocturna,Provincia,5,6333,12716
2026-03-19,Nocturna,Provincia,6,7947,12716
2026-03-19,Nocturna,Provincia,7,1057,12716
2026-03-19,Nocturna,Provincia,8,4775,12716
2026-03-19,Nocturna,Provincia,9,7306,12716
2026-03-19,Nocturna,Provincia,10,9151,12716
2026-03-19,Nocturna,Provincia,11,1693,12716
2026-03-19,Nocturna,Provincia,12,7633,12716
2026-03-19,Nocturna,Provincia,13,4691,12716
2026-03-19,Nocturna,Provincia,14,7594,12716
2026-03-19,Nocturna,Provincia,15,4545,12716
2026-03-19,Nocturna,Provincia,16,4639,12716
2026-03-19,Nocturna,Provincia,17,7087,12716
2026-03-19,Nocturna,Provincia,18,2738,12716
2026-03-19,Nocturna,Provincia,19,7191,12716
2026-03-19,Nocturna,Provincia,20,7567,12716
2026-03-20,Nocturna,Provincia,1,0131,12717
2026-03-20,Nocturna,Provincia,2,2864,12717
2026-03-20,Nocturna,Provincia,3,2953,12717
2026-03-20,Nocturna,Provincia,4,7637,12717
2026-03-20,Nocturna,Provincia,5,1835,12717
2026-03-20,Nocturna,Provincia,6,1137,12717
2026-03-20,Nocturna,Provincia,7,6000,12717
2026-03-20,Nocturna,Provincia,8,1897,12717
2026-03-20,Nocturna,Provincia,9,6072,12717
2026-03-20,Nocturna,Provincia,10,6197,12717
2026-03-20,Nocturna,Provincia,11,5457,12717
2026-03-20,Nocturna,Provincia,12,6391,12717
2026-03-20,Nocturna,Provincia,13,3498,12717
2026-03-20,Nocturna,Provincia,14,1778,12717
2026-03-20,Nocturna,Provincia,15,7184,12717
2026-03-20,Nocturna,Provincia,16,4790,12717
2026-03-20,Nocturna,Provincia,17,7530,12717
2026-03-20,Nocturna,Provincia,18,0863,12717
2026-03-20,Nocturna,Provincia,19,2331,12717
2026-03-20,Nocturna,Provincia,20,4405,12717
2026-03-21,Nocturna,Provincia,1,8105,12718
2026-03-21,Nocturna,Provincia,2,9371,12718
2026-03-21,Nocturna,Provincia,3,4681,12718
2026-03-21,Nocturna,Provincia,4,7615,12718
2026-03-21,Nocturna,Provincia,5,6027,12718
2026-03-21,Nocturna,Provincia,6,7807,12718
2026-03-21,Nocturna,Provincia,7,3399,12718
2026-03-21,Nocturna,Provincia,8,8276,12718
2026-03-21,Nocturna,Provincia,9,4856,12718
2026-03-21,Nocturna,Provincia,10,4037,12718
2026-03-21,Nocturna,Provincia,11,3427,12718
2026-03-21,Nocturna,Provincia,12,7168,12718
2026-03-21,Nocturna,Provincia,13,2783,12718
2026-03-21,Nocturna,Provincia,14,9790,12718
2026-03-21,Nocturna,Provincia,15,7894,12718
2026-03-21,Nocturna,Provincia,16,3584,12718
2026-03-21,Nocturna,Provincia,17,4180,12718
2026-03-21,Nocturna,Provincia,18,5865,12718
2026-03-21,Nocturna,Provincia,19,6574,12718
2026-03-21,Nocturna,Provincia,20,6215,12718
2026-03-23,Nocturna,Provincia,1,6279,12719
2026-03-23,Nocturna,Provincia,2,4433,12719
2026-03-23,Nocturna,Provincia,3,2447,12719
2026-03-23,Nocturna,Provincia,4,2290,12719
2026-03-23,Nocturna,Provincia,5,2883,12719
2026-03-23,Nocturna,Provincia,6,5577,12719
2026-03-23,Nocturna,Provincia,7,6110,12719
2026-03-23,Nocturna,Provincia,8,4179,12719
2026-03-23,Nocturna,Provincia,9,1185,12719
2026-03-23,Nocturna,Provincia,10,8731,12719
2026-03-23,Nocturna,Provincia,11,8562,12719
2026-03-23,Nocturna,Provincia,12,5388,12719
2026-03-23,Nocturna,Provincia,13,0105,12719
2026-03-23,Nocturna,Provincia,14,4100,12719
2026-03-23,Nocturna,Provincia,15,0312,12719
2026-03-23,Nocturna,Provincia,16,5516,12719
2026-03-23,Nocturna,Provincia,17,7537,12719
2026-03-23,Nocturna,Provincia,18,9597,12719
2026-03-23,Nocturna,Provincia,19,6425,12719
2026-03-23,Nocturna,Provincia,20,8450,12719
2026-03-25,Nocturna,Provincia,1,9325,12720
2026-03-25,Nocturna,Provincia,2,9549,12720
2026-03-25,Nocturna,Provincia,3,1122,12720
2026-03-25,Nocturna,Provincia,4,3473,12720
2026-03-25,Nocturna,Provincia,5,2106,12720
2026-03-25,Nocturna,Provincia,6,8627,12720
2026-03-25,Nocturna,Provincia,7,6505,12720
2026-03-25,Nocturna,Provincia,8,9182,12720
2026-03-25,Nocturna,Provincia,9,8775,12720
2026-03-25,Nocturna,Provincia,10,8541,12720
2026-03-25,Nocturna,Provincia,11,7068,12720
2026-03-25,Nocturna,Provincia,12,2517,12720
2026-03-25,Nocturna,Provincia,13,0952,12720
2026-03-25,Nocturna,Provincia,14,1996,12720
2026-03-25,Nocturna,Provincia,15,6632,12720
2026-03-25,Nocturna,Provincia,16,8771,12720
2026-03-25,Nocturna,Provincia,17,1281,12720
2026-03-25,Nocturna,Provincia,18,8451,12720
2026-03-25,Nocturna,Provincia,19,8313,12720
2026-03-25,Nocturna,Provincia,20,2861,12720
2026-03-26,Nocturna,Provincia,1,8084,12721
2026-03-26,Nocturna,Provincia,2,7291,12721
2026-03-26,Nocturna,Provincia,3,3865,12721
2026-03-26,Nocturna,Provincia,4,3343,12721
2026-03-26,Nocturna,Provincia,5,4852,12721
2026-03-26,Nocturna,Provincia,6,6311,12721
2026-03-26,Nocturna,Provincia,7,5388,12721
2026-03-26,Nocturna,Provincia,8,2432,12721
2026-03-26,Nocturna,Provincia,9,8555,12721
2026-03-26,Nocturna,Provincia,10,7382,12721
2026-03-26,Nocturna,Provincia,11,5183,12721
2026-03-26,Nocturna,Provincia,12,4947,12721
2026-03-26,Nocturna,Provincia,13,7178,12721
2026-03-26,Nocturna,Provincia,14,2181,12721
2026-03-26,Nocturna,Provincia,15,4402,12721
2026-03-26,Nocturna,Provincia,16,5333,12721
2026-03-26,Nocturna,Provincia,17,0332,12721
2026-03-26,Nocturna,Provincia,18,2370,12721
2026-03-26,Nocturna,Provincia,19,7691,12721
2026-03-26,Nocturna,Provincia,20,7041,12721
2026-03-27,Nocturna,Provincia,1,8988,12722
2026-03-27,Nocturna,Provincia,2,0767,12722
2026-03-27,Nocturna,Provincia,3,9297,12722
2026-03-27,Nocturna,Provincia,4,2470,12722
2026-03-27,Nocturna,Provincia,5,2577,12722
2026-03-27,Nocturna,Provincia,6,4134,12722
2026-03-27,Nocturna,Provincia,7,3747,12722
2026-03-27,Nocturna,Provincia,8,7746,12722
2026-03-27,Nocturna,Provincia,9,7464,12722
2026-03-27,Nocturna,Provincia,10,9130,12722
2026-03-27,Nocturna,Provincia,11,5245,12722
2026-03-27,Nocturna,Provincia,12,4222,12722
2026-03-27,Nocturna,Provincia,13,3189,12722
2026-03-27,Nocturna,Provincia,14,9689,12722
2026-03-27,Nocturna,Provincia,15,3435,12722
2026-03-27,Nocturna,Provincia,16,0826,12722
2026-03-27,Nocturna,Provincia,17,4697,12722
2026-03-27,Nocturna,Provincia,18,0992,12722
2026-03-27,Nocturna,Provincia,19,9942,12722
2026-03-27,Nocturna,Provincia,20,4499,12722
2026-03-28,Nocturna,Provincia,1,6839,12723
2026-03-28,Nocturna,Provincia,2,5961,12723
2026-03-28,Nocturna,Provincia,3,2575,12723
2026-03-28,Nocturna,Provincia,4,2364,12723
2026-03-28,Nocturna,Provincia,5,2844,12723
2026-03-28,Nocturna,Provincia,6,8913,12723
2026-03-28,Nocturna,Provincia,7,8307,12723
2026-03-28,Nocturna,Provincia,8,3920,12723
2026-03-28,Nocturna,Provincia,9,0810,12723
2026-03-28,Nocturna,Provincia,10,2880,12723
2026-03-28,Nocturna,Provincia,11,3516,12723
2026-03-28,Nocturna,Provincia,12,4489,12723
2026-03-28,Nocturna,Provincia,13,5730,12723
2026-03-28,Nocturna,Provincia,14,0411,12723
2026-03-28,Nocturna,Provincia,15,3855,12723
2026-03-28,Nocturna,Provincia,16,2185,12723
2026-03-28,Nocturna,Provincia,17,5152,12723
2026-03-28,Nocturna,Provincia,18,2461,12723
2026-03-28,Nocturna,Provincia,19,1848,12723
2026-03-28,Nocturna,Provincia,20,9045,12723
2026-03-30,Nocturna,Provincia,1,4929,12724
2026-03-30,Nocturna,Provincia,2,4459,12724
2026-03-30,Nocturna,Provincia,3,2548,12724
2026-03-30,Nocturna,Provincia,4,8899,12724
2026-03-30,Nocturna,Provincia,5,6575,12724
2026-03-30,Nocturna,Provincia,6,8788,12724
2026-03-30,Nocturna,Provincia,7,4325,12724
2026-03-30,Nocturna,Provincia,8,4388,12724
2026-03-30,Nocturna,Provincia,9,2016,12724
2026-03-30,Nocturna,Provincia,10,3619,12724
2026-03-30,Nocturna,Provincia,11,3816,12724
2026-03-30,Nocturna,Provincia,12,8873,12724
2026-03-30,Nocturna,Provincia,13,1660,12724
2026-03-30,Nocturna,Provincia,14,1661,12724
2026-03-30,Nocturna,Provincia,15,3002,12724
2026-03-30,Nocturna,Provincia,16,5280,12724
2026-03-30,Nocturna,Provincia,17,0810,12724
2026-03-30,Nocturna,Provincia,18,3133,12724
2026-03-30,Nocturna,Provincia,19,3558,12724
2026-03-30,Nocturna,Provincia,20,1519,12724
2026-03-31,Nocturna,Provincia,1,8049,12725
2026-03-31,Nocturna,Provincia,2,5733,12725
2026-03-31,Nocturna,Provincia,3,1918,12725
2026-03-31,Nocturna,Provincia,4,9031,12725
2026-03-31,Nocturna,Provincia,5,3080,12725
2026-03-31,Nocturna,Provincia,6,0153,12725
2026-03-31,Nocturna,Provincia,7,1050,12725
2026-03-31,Nocturna,Provincia,8,1584,12725
2026-03-31,Nocturna,Provincia,9,8900,12725
2026-03-31,Nocturna,Provincia,10,9480,12725
2026-03-31,Nocturna,Provincia,11,4414,12725
2026-03-31,Nocturna,Provincia,12,4673,12725
2026-03-31,Nocturna,Provincia,13,2140,12725
2026-03-31,Nocturna,Provincia,14,4885,12725
2026-03-31,Nocturna,Provincia,15,5042,12725
2026-03-31,Nocturna,Provincia,16,8765,12725
2026-03-31,Nocturna,Provincia,17,9284,12725
2026-03-31,Nocturna,Provincia,18,0536,12725
2026-03-31,Nocturna,Provincia,19,5586,12725
2026-03-31,Nocturna,Provincia,20,5623,12725
2026-04-01,Nocturna,Provincia,1,2697,12726
2026-04-01,Nocturna,Provincia,2,3998,12726
2026-04-01,Nocturna,Provincia,3,1515,12726
2026-04-01,Nocturna,Provincia,4,2004,12726
2026-04-01,Nocturna,Provincia,5,4875,12726
2026-04-01,Nocturna,Provincia,6,9283,12726
2026-04-01,Nocturna,Provincia,7,1516,12726
2026-04-01,Nocturna,Provincia,8,7836,12726
2026-04-01,Nocturna,Provincia,9,9511,12726
2026-04-01,Nocturna,Provincia,10,8523,12726
2026-04-01,Nocturna,Provincia,11,6701,12726
2026-04-01,Nocturna,Provincia,12,1201,12726
2026-04-01,Nocturna,Provincia,13,4752,12726
2026-04-01,Nocturna,Provincia,14,4445,12726
2026-04-01,Nocturna,Provincia,15,1193,12726
2026-04-01,Nocturna,Provincia,16,9609,12726
2026-04-01,Nocturna,Provincia,17,5089,12726
2026-04-01,Nocturna,Provincia,18,5453,12726
2026-04-01,Nocturna,Provincia,19,4778,12726
2026-04-01,Nocturna,Provincia,20,9731,12726
2026-04-04,Nocturna,Provincia,1,7259,12727
2026-04-04,Nocturna,Provincia,2,9512,12727
2026-04-04,Nocturna,Provincia,3,2763,12727
2026-04-04,Nocturna,Provincia,4,9516,12727
2026-04-04,Nocturna,Provincia,5,0047,12727
2026-04-04,Nocturna,Provincia,6,3002,12727
2026-04-04,Nocturna,Provincia,7,6872,12727
2026-04-04,Nocturna,Provincia,8,3462,12727
2026-04-04,Nocturna,Provincia,9,9229,12727
2026-04-04,Nocturna,Provincia,10,2006,12727
2026-04-04,Nocturna,Provincia,11,4058,12727
2026-04-04,Nocturna,Provincia,12,5434,12727
2026-04-04,Nocturna,Provincia,13,8539,12727
2026-04-04,Nocturna,Provincia,14,7486,12727
2026-04-04,Nocturna,Provincia,15,8918,12727
2026-04-04,Nocturna,Provincia,16,8747,12727
2026-04-04,Nocturna,Provincia,17,0326,12727
2026-04-04,Nocturna,Provincia,18,4969,12727
2026-04-04,Nocturna,Provincia,19,6325,12727
2026-04-04,Nocturna,Provincia,20,2776,12727
2026-04-06,Nocturna,Provincia,1,9875,12728
2026-04-06,Nocturna,Provincia,2,8268,12728
2026-04-06,Nocturna,Provincia,3,8057,12728
2026-04-06,Nocturna,Provincia,4,7574,12728
2026-04-06,Nocturna,Provincia,5,1202,12728
2026-04-06,Nocturna,Provincia,6,6284,12728
2026-04-06,Nocturna,Provincia,7,5643,12728
2026-04-06,Nocturna,Provincia,8,7364,12728
2026-04-06,Nocturna,Provincia,9,4185,12728
2026-04-06,Nocturna,Provincia,10,0953,12728
2026-04-06,Nocturna,Provincia,11,3547,12728
2026-04-06,Nocturna,Provincia,12,4285,12728
2026-04-06,Nocturna,Provincia,13,4933,12728
2026-04-06,Nocturna,Provincia,14,1152,12728
2026-04-06,Nocturna,Provincia,15,8805,12728
